onset	duration	trial_num	target_nontarget	image_id	transition_duration	resp_1st	resp_2nd	rt_1st	rt_2nd	acc
3.20904162576699	1.2001	1	2	131	0.4991	2	0	1.0943	0	1
NaN	1.2001	2	2	111	0.509	2	0	0.7979	0	1
NaN	1.2001	3	2	74	0.505	2	0	0.7696	0	1
NaN	1.2	4	2	88	0.504	2	0	0.5852	0	1
NaN	1.2	5	2	81	0.5034	2	0	0.6708	0	1
NaN	1.2	6	2	15	0.5032	2	0	0.6874	0	1
NaN	1.2	7	2	100	0.5112	2	0	0.7246	0	1
NaN	1.2	8	2	56	0.5096	2	0	0.7871	0	1
NaN	1.2	9	2	116	0.5099	2	0	0.6876	0	1
NaN	1.2	10	2	166	0.5097	2	0	0.6942	0	1
NaN	1.2	11	1	156	0.5089	1	0	0.9626	0	1
NaN	1.2	12	2	11	0.5087	2	0	0.7833	0	1
NaN	1.2	13	2	32	0.5088	2	0	0.7019	0	1
NaN	1.2	14	2	4	0.5079	2	0	0.8015	0	1
NaN	1.2	15	1	12	0.5098	1	0	0.8192	0	1
NaN	1.2	16	2	152	0.5072	2	0	0.6528	0	1
NaN	1.2	17	2	117	0.5071	2	0	0.6972	0	1
NaN	1.2	18	2	75	0.5059	2	0	0.7684	0	1
NaN	1.2	19	1	174	0.506	1	0	0.8301	0	1
NaN	1.2	20	2	57	0.5061	2	0	0.8436	0	1
NaN	1.2	21	2	139	0.5061	2	0	0.7677	0	1
NaN	1.2	22	1	48	0.5069	1	0	0.9768	0	1
NaN	1.2	23	2	154	0.5067	2	0	0.8166	0	1
NaN	1.2	24	2	41	0.5056	2	0	0.9412	0	1
NaN	1.2	25	2	141	0.5049	2	0	0.6686	0	1
NaN	1.2	26	2	94	0.5054	2	0	0.7464	0	1
NaN	1.2	27	2	148	0.5041	2	0	0.6467	0	1
NaN	1.2	28	2	51	0.5041	2	0	0.7033	0	1
NaN	1.2	29	1	18	0.5037	1	0	1.2388	0	1
NaN	1.2	30	2	93	0.5035	2	0	0.7729	0	1
NaN	1.2	31	2	34	0.5123	2	0	0.6554	0	1
NaN	1.2	32	1	138	0.5116	1	0	0.7876	0	1
NaN	1.2	33	2	50	0.5109	2	0	0.6628	0	1
NaN	1.2	34	2	128	0.5104	2	0	0.8933	0	1
NaN	1.2	35	1	102	0.5099	1	0	1.0539	0	1
NaN	1.2	36	2	105	0.5094	2	0	0.7796	0	1
NaN	1.2	37	1	126	0.5099	1	0	0.7283	0	1
NaN	1.2	38	1	60	0.5079	1	0	0.7704	0	1
NaN	1.2	39	2	17	0.5092	2	0	0.6651	0	1
NaN	1.2	40	2	175	0.5077	2	0	0.9075	0	1
NaN	1.2	41	2	145	0.5081	2	0	1.0488	0	1
NaN	1.2	42	2	123	0.508	2	0	0.9529	0	1
NaN	1.2	43	2	53	0.5069	2	0	0.7407	0	1
