onset	duration	trial_num	target_nontarget	image_id	transition_duration	resp_1st	resp_2nd	rt_1st	rt_2nd	acc
3.00573876399994	1	1	1	3	0.8132	1	0	0.785	0	1
NaN	1.0001	2	1	1	0.8119	1	0	0.865	0	1
NaN	1	3	1	7	0.8092	1	0	0.7341	0	1
NaN	1	4	1	8	0.8097	1	0	0.6842	0	1
NaN	1	5	1	1	0.8078	1	0	0.8514	0	1
NaN	1.0001	6	2	11	0.8395	1	0	0.8519	0	0
NaN	1	7	1	8	0.8021	1	0	0.6997	0	1
NaN	1	8	1	3	0.835	1	0	0.7581	0	1
NaN	1	9	1	2	0.7966	1	0	0.8097	0	1
NaN	1	10	1	6	0.8005	1	0	0.8294	0	1
NaN	1	11	2	11	0.8004	0	0	0	0	1
NaN	1	12	1	10	0.7995	1	0	0.5876	0	1
NaN	1	13	1	3	0.7946	1	0	0.6951	0	1
NaN	1	14	1	4	0.799	1	0	0.7817	0	1
NaN	1	15	1	2	0.7941	1	0	0.7443	0	1
NaN	1	16	1	9	0.8152	1	0	0.8688	0	1
NaN	1	17	1	6	0.8137	1	0	0.7856	0	1
NaN	1	18	1	5	0.8142	1	0	0.9001	0	1
NaN	1	19	1	9	0.809	1	0	0.8397	0	1
NaN	1	20	2	11	0.8086	0	0	0	0	1
NaN	1	21	1	8	0.8126	1	0	0.7679	0	1
NaN	1	22	1	10	0.8126	1	0	0.8235	0	1
NaN	1	23	1	8	0.8076	1	0	0.8052	0	1
NaN	1	24	1	4	0.812	1	0	0.8438	0	1
NaN	1	25	1	7	0.8062	1	0	0.8324	0	1
NaN	1	26	2	11	0.8108	0	0	0	0	1
NaN	1	27	1	8	0.8435	1	0	0.6317	0	1
NaN	1	28	1	6	0.8103	1	0	0.7813	0	1
NaN	1	29	1	7	0.8095	1	0	0.8128	0	1
NaN	1	30	1	10	0.8085	1	0	0.8134	0	1
NaN	1	31	1	2	0.8081	1	0	0.907	0	1
NaN	1	32	1	5	0.8083	1	0	1.0283	0	1
NaN	1	33	1	1	0.8039	1	0	0.9853	0	1
NaN	1	34	1	7	0.8065	1	0	0.7745	0	1
NaN	1	35	1	4	0.802	1	0	0.802	0	1
NaN	1	36	1	5	0.8064	1	0	0.9646	0	1
NaN	1	37	1	6	0.8019	1	0	0.9083	0	1
