onset	duration	trial_num	target_nontarget	image_id	transition_duration	resp_1st	resp_2nd	rt_1st	rt_2nd	acc
3.20798696981092	1.2001	1	1	96	0.5049	1	0	1.1677	0	1
NaN	1.2001	2	2	118	0.5133	2	0	0.8612	0	1
NaN	1.2001	3	1	114	0.51	1	0	1.0111	0	1
NaN	1.2	4	2	1	0.5265	2	0	0.7686	0	1
NaN	1.2	5	2	46	0.5082	2	0	1.0037	0	1
NaN	1.2	6	2	2	0.5081	2	0	0.7896	0	1
NaN	1.2	7	2	39	0.5084	2	0	0.9384	0	1
NaN	1.2	8	2	58	0.5073	2	0	0.8217	0	1
NaN	1.2	9	2	20	0.5081	2	0	0.7043	0	1
NaN	1.2	10	2	76	0.5078	2	0	0.5709	0	1
NaN	1.2	11	2	25	0.5061	2	0	0.6824	0	1
NaN	1.2	12	2	161	0.5063	2	0	0.6785	0	1
NaN	1.2	13	1	174	0.5054	2	0	0.8011	0	0
NaN	1.2	14	2	71	0.506	2	0	0.8661	0	1
NaN	1.2	15	1	36	0.5055	1	0	0.8667	0	1
NaN	1.2	16	2	44	0.5048	2	0	0.7728	0	1
NaN	1.2	17	2	37	0.5049	2	0	0.9067	0	1
NaN	1.2	18	2	80	0.5044	2	0	0.6834	0	1
NaN	1.2	19	2	177	0.5039	2	0	0.6517	0	1
NaN	1.2	20	2	97	0.5047	2	0	0.8705	0	1
NaN	1.2	21	2	5	0.5042	2	0	0.7127	0	1
NaN	1.2	22	2	170	0.5042	2	0	0.6366	0	1
NaN	1.2	23	2	21	0.504	2	0	0.8031	0	1
NaN	1.2	24	2	115	0.5032	2	0	0.8228	0	1
NaN	1.2	25	2	82	0.5031	2	0	0.7003	0	1
NaN	1.2	26	2	167	0.5102	2	0	0.9196	0	1
NaN	1.2	27	2	139	0.5026	2	0	0.6595	0	1
NaN	1.2	28	2	86	0.5089	2	0	0.7039	0	1
NaN	1.2	29	2	137	0.5091	2	0	0.5317	0	1
NaN	1.2	30	2	47	0.5087	2	0	0.663	0	1
NaN	1.2	31	1	144	0.508	2	0	0.6348	0	0
NaN	1.2	32	2	178	0.5094	2	0	0.6783	0	1
NaN	1.2	33	2	38	0.5092	2	0	0.5758	0	1
NaN	1.2	34	2	163	0.5086	2	0	0.7207	0	1
NaN	1.2	35	2	172	0.5082	2	0	0.6589	0	1
NaN	1.2	36	2	35	0.5097	2	0	0.6489	0	1
NaN	1.2	37	1	42	0.5094	1	0	0.7882	0	1
NaN	1.2	38	2	59	0.507	2	0	0.9328	0	1
NaN	1.2	39	2	88	0.5071	2	0	0.8574	0	1
NaN	1.2	40	2	98	0.5066	2	0	0.8837	0	1
NaN	1.2	41	1	156	0.5075	1	0	0.9767	0	1
NaN	1.2	42	1	30	0.5057	1	0	1.0117	0	1
NaN	1.2	43	2	75	0.5066	2	0	0.8238	0	1
NaN	1.2	44	2	69	0.5062	2	0	0.9039	0	1
NaN	1.2	45	2	145	0.5058	2	0	0.877	0	1
NaN	1.2	46	2	92	0.5052	2	0	0.7985	0	1
NaN	1.2	47	2	160	0.5047	2	0	0.6926	0	1
NaN	1.2	48	2	111	0.514	2	0	0.7018	0	1
NaN	1.2	49	2	124	0.5039	2	0	0.9949	0	1
NaN	1.2	50	1	78	0.5038	1	0	0.8606	0	1
NaN	1.2	51	2	125	0.5047	2	0	0.7363	0	1
NaN	1.2	52	2	128	0.505	2	0	0.7687	0	1
