onset	duration	trial_num	target_nontarget	image_id	transition_duration	resp_1st	resp_2nd	rt_1st	rt_2nd	acc
3.20722023265989	1.2001	1	2	118	0.5059	2	0	0.8094	0	1
NaN	1.2001	2	2	146	0.5069	2	0	0.5933	0	1
NaN	1.2001	3	2	83	0.5122	2	0	0.6947	0	1
NaN	1.2	4	2	34	0.5135	2	0	0.8406	0	1
NaN	1.2	5	2	9	0.5107	2	0	0.6421	0	1
NaN	1.2	6	2	74	0.5102	2	0	0.6956	0	1
NaN	1.2	7	2	95	0.51	2	0	0.5992	0	1
NaN	1.2	8	2	33	0.5098	2	0	0.5577	0	1
NaN	1.2	9	2	179	0.5094	2	0	0.6145	0	1
NaN	1.2	10	2	115	0.5091	2	0	0.6526	0	1
NaN	1.2	11	2	51	0.5082	2	0	0.6076	0	1
NaN	1.2	12	2	45	0.5082	2	0	0.5342	0	1
NaN	1.2	13	2	87	0.5083	2	0	0.5982	0	1
NaN	1.2	14	2	15	0.5076	2	0	0.5147	0	1
NaN	1.2	15	2	50	0.5073	2	0	0.7537	0	1
NaN	1.2	16	2	16	0.5069	2	0	0.6209	0	1
NaN	1.2	17	2	117	0.5065	2	0	0.8726	0	1
NaN	1.2	18	2	37	0.5062	2	0	0.5967	0	1
NaN	1.2	19	2	125	0.5056	2	0	0.5836	0	1
NaN	1.2	20	2	124	0.5054	2	0	0.5125	0	1
NaN	1.2	21	2	119	0.505	2	0	0.5439	0	1
NaN	1.2	22	2	92	0.5047	2	0	0.5818	0	1
NaN	1.2	23	2	17	0.5061	2	0	0.5554	0	1
NaN	1.2	24	2	88	0.5068	2	0	0.5816	0	1
NaN	1.2	25	2	103	0.5057	2	0	0.6907	0	1
NaN	1.2	26	2	127	0.5051	2	0	0.475	0	1
NaN	1.2	27	2	93	0.5048	2	0	0.3967	0	1
NaN	1.2	28	2	116	0.5211	2	0	0.4265	0	1
NaN	1.2	29	2	134	0.504	2	0	0.5468	0	1
NaN	1.2	30	2	53	0.5039	2	0	0.4857	0	1
NaN	1.2	31	2	10	0.5042	2	0	0.4038	0	1
NaN	1.2	32	2	107	0.504	2	0	0.6449	0	1
NaN	1.2	33	2	177	0.5033	2	0	0.4832	0	1
NaN	1.2	34	2	176	0.503	2	0	0.5771	0	1
NaN	1.2	35	2	82	0.5115	2	0	0.4415	0	1
NaN	1.2	36	2	175	0.5014	2	0	0.3036	0	1
NaN	1.2	37	2	85	0.5101	2	0	0.4857	0	1
NaN	1.2	38	2	46	0.5106	2	0	0.5425	0	1
NaN	1.2	39	2	14	0.5105	2	0	0.5622	0	1
NaN	1.2	40	2	169	0.5103	2	0	0.347	0	1
NaN	1.2	41	2	173	0.509	2	0	0.2347	0	1
NaN	1.2	42	2	81	0.5096	2	0	0.4421	0	1
NaN	1.2	43	2	3	0.5093	2	0	0.5669	0	1
NaN	1.2	44	2	40	0.5085	2	0	0.6155	0	1
NaN	1.2	45	1	72	0.5091	2	0	0.3952	0	0
NaN	1.2	46	2	73	0.5071	2	0	0.3636	0	1
NaN	1.2	47	2	161	0.5077	2	0	0.4631	0	1
NaN	1.2	48	2	26	0.5106	2	0	0.5625	0	1
NaN	1.2	49	1	108	0.5079	1	0	0.8933	0	1
NaN	1.2	50	2	129	0.5069	2	0	0.7394	0	1
NaN	1.2	51	2	43	0.5072	2	0	0.5275	0	1
NaN	1.2	52	1	90	0.5081	1	0	0.6457	0	1
NaN	1.2	53	2	71	0.5065	2	0	0.8041	0	1
NaN	1.2	54	2	152	0.5063	2	0	0.643	0	1
NaN	1.2	55	2	148	0.5059	2	0	0.6576	0	1
NaN	1.2	56	2	1	0.5061	2	0	0.4933	0	1
NaN	1.2	57	2	49	0.5053	2	0	0.4669	0	1
NaN	1.2	58	2	75	0.5042	2	0	0.6165	0	1
NaN	1.2	59	2	105	0.5051	2	0	0.5547	0	1
NaN	1.2	60	2	160	0.5048	2	0	0.5996	0	1
NaN	1.2	61	2	171	0.5043	2	0	0.6231	0	1
NaN	1.2	62	2	151	0.504	2	0	0.5515	0	1
NaN	1.2	63	2	23	0.5121	2	0	0.5352	0	1
NaN	1.2	64	2	104	0.5032	2	0	0.5809	0	1
NaN	1.2	65	2	149	0.5029	2	0	0.7849	0	1
NaN	1.2	66	2	13	0.5025	2	0	0.7165	0	1
NaN	1.2	67	2	139	0.5019	2	0	0.723	0	1
NaN	1.2	68	2	89	0.5018	2	0	0.8267	0	1
NaN	1.2	69	2	98	0.5032	2	0	0.5135	0	1
NaN	1.2	70	2	101	0.5107	2	0	0.6583	0	1
NaN	1.2	71	1	96	0.5117	1	0	0.9593	0	1
NaN	1.2	72	2	57	0.5107	2	0	0.609	0	1
NaN	1.2	73	1	24	0.509	1	0	0.7427	0	1
NaN	1.2	74	2	20	0.5088	2	0	0.6294	0	1
NaN	1.2	75	1	36	0.5098	1	0	0.8608	0	1
NaN	1.2	76	2	61	0.5118	2	0	0.8147	0	1
NaN	1.2	77	1	60	0.5094	1	0	0.8951	0	1
NaN	1.2	78	2	76	0.5093	2	0	0.8359	0	1
NaN	1.2	79	2	67	0.5088	2	0	0.9456	0	1
NaN	1.2	80	2	39	0.5089	2	0	0.6749	0	1
NaN	1.2	81	2	5	0.5079	2	0	1.1448	0	1
NaN	1.2	82	1	180	0.5081	1	0	0.78	0	1
NaN	1.2	83	2	109	0.5084	2	0	0.5821	0	1
NaN	1.2	84	2	79	0.5074	2	0	0.7286	0	1
NaN	1.2	85	2	113	0.5072	2	0	0.5463	0	1
NaN	1.2	86	1	156	0.5066	1	0	0.7587	0	1
NaN	1.2	87	1	48	0.5078	1	0	0.8711	0	1
