onset	duration	trial_num	target_nontarget	image_id	transition_duration	resp_1st	resp_2nd	rt_1st	rt_2nd	acc
3.20712821680718	1.2001	1	1	75	0.4995	1	0	0.7734	0	1
NaN	1.2001	2	1	115	0.5108	1	0	0.9223	0	1
NaN	1.2001	3	1	151	0.5077	1	0	1.0992	0	1
NaN	1.2	4	1	21	0.5063	1	0	0.9578	0	1
NaN	1.2	5	1	76	0.5058	1	0	0.8432	0	1
NaN	1.2	6	1	97	0.5052	1	0	0.8496	0	1
NaN	1.2	7	2	24	0.5054	2	0	0.7203	0	1
NaN	1.2	8	1	4	0.5047	1	0	0.8245	0	1
NaN	1.2	9	1	129	0.5042	1	0	0.8978	0	1
NaN	1.2	10	1	32	0.5037	1	0	0.8957	0	1
NaN	1.2	11	1	28	0.5033	1	0	0.7543	0	1
NaN	1.2	12	1	141	0.512	1	0	0.6718	0	1
NaN	1.2	13	1	158	0.5107	1	0	0.6911	0	1
NaN	1.2	14	1	13	0.509	1	0	0.6667	0	1
NaN	1.2	15	1	111	0.5093	1	0	0.7719	0	1
NaN	1.2	16	1	34	0.5093	1	0	0.8804	0	1
NaN	1.2	17	1	7	0.5088	1	0	0.7379	0	1
NaN	1.2	18	2	18	0.5085	2	0	0.7814	0	1
NaN	1.2	19	1	153	0.5082	1	0	0.6262	0	1
NaN	1.2	20	1	14	0.5078	1	0	0.6729	0	1
NaN	1.2	21	1	171	0.5088	1	0	0.9969	0	1
NaN	1.2	22	1	41	0.5065	1	0	0.7516	0	1
NaN	1.2	23	1	160	0.5081	1	0	0.7223	0	1
NaN	1.2	24	1	166	0.5059	1	0	0.653	0	1
NaN	1.2	25	1	178	0.5054	1	0	0.623	0	1
NaN	1.2	26	2	174	0.5066	2	0	0.6148	0	1
NaN	1.2	27	1	89	0.5062	1	0	0.8477	0	1
NaN	1.2	28	2	42	0.5056	2	0	1.104	0	1
NaN	1.2	29	2	48	0.5054	2	0	0.9014	0	1
NaN	1.2	30	1	157	0.5048	1	0	0.8992	0	1
NaN	1.2	31	1	164	0.5045	1	0	0.9256	0	1
NaN	1.2	32	1	63	0.5038	1	0	0.9056	0	1
NaN	1.2	33	1	44	0.5035	1	0	0.8238	0	1
