onset	duration	trial_num	target_nontarget	image_id	transition_duration	resp_1st	resp_2nd	rt_1st	rt_2nd	acc
3.00463381599911	1	1	1	3	0.8103	1	0	0.9124	0	1
NaN	1.0001	2	1	1	0.8058	1	0	0.6876	0	1
NaN	1.0001	3	1	7	0.8017	1	0	0.6148	0	1
NaN	1	4	1	8	0.8007	1	0	0.7202	0	1
NaN	1	5	1	1	0.8008	1	0	0.7768	0	1
NaN	1	6	2	11	0.7938	0	0	0	0	1
NaN	1	7	1	8	0.7984	1	0	0.7044	0	1
NaN	1	8	1	3	0.8142	1	0	0.775	0	1
NaN	1	9	1	2	0.8149	1	0	1.0922	0	1
NaN	1	10	1	6	0.8089	1	0	0.8133	0	1
NaN	1	11	2	11	0.8083	0	0	0	0	1
NaN	1	12	1	10	0.8124	1	0	0.6867	0	1
NaN	1	13	1	3	0.8074	1	0	0.6452	0	1
NaN	1	14	1	4	0.8119	1	0	0.7378	0	1
NaN	1	15	1	2	0.8111	1	0	0.6975	0	1
NaN	1	16	1	9	0.8103	0	0	0	0	0
NaN	1	17	1	6	0.8097	1	0	0.5597	0	1
NaN	1	18	1	5	0.8054	1	0	1.1169	0	1
NaN	1	19	1	9	0.8096	1	0	0.789	0	1
NaN	1	20	2	11	0.8083	0	0	0	0	1
NaN	1	21	1	8	0.8033	1	0	0.5818	0	1
NaN	1	22	1	10	0.808	1	0	0.5965	0	1
NaN	1	23	1	8	0.8077	1	0	0.758	0	1
NaN	1	24	1	4	0.8065	1	0	0.7707	0	1
NaN	1	25	1	7	0.8069	1	0	0.8593	0	1
NaN	1	26	2	11	0.8062	0	0	0	0	1
NaN	1	27	1	8	0.8053	1	0	0.7587	0	1
NaN	1	28	1	6	0.8053	1	0	0.8372	0	1
NaN	1	29	1	7	0.8047	1	0	1.0484	0	1
NaN	1	30	1	10	0.8049	1	0	0.8714	0	1
NaN	1	31	1	2	0.8048	1	0	0.8091	0	1
NaN	1	32	1	5	0.8034	1	0	0.9426	0	1
NaN	1	33	1	1	0.8043	1	0	0.8973	0	1
NaN	1	34	1	7	0.7983	1	0	0.8429	0	1
NaN	1	35	1	4	0.803	1	0	0.7277	0	1
NaN	1	36	1	5	0.8022	1	0	0.7352	0	1
NaN	1	37	1	6	0.8021	1	0	0.7938	0	1
NaN	1	38	2	11	0.8012	1	0	0.8965	0	0
NaN	1	39	1	9	0.7968	1	0	0.8112	0	1
NaN	1	40	1	5	0.8003	1	0	0.8018	0	1
NaN	1	41	1	2	0.8633	1	0	0.7354	0	1
NaN	1	42	1	5	0.7956	1	0	0.677	0	1
NaN	1	43	1	1	0.799	1	0	0.8466	0	1
NaN	1	44	1	3	0.7998	1	0	0.8172	0	1
NaN	1	45	2	11	0.7986	1	0	0.7949	0	0
NaN	1	46	1	5	0.7977	1	0	0.8584	0	1
NaN	1	47	1	8	0.8146	1	0	0.7872	0	1
NaN	1	48	1	6	0.8138	1	0	0.6627	0	1
NaN	1	49	1	10	0.8143	1	0	0.7644	0	1
NaN	1	50	1	6	0.8143	1	0	0.689	0	1
NaN	1	51	1	1	0.8129	1	0	0.7847	0	1
NaN	1	52	1	10	0.808	1	0	0.9052	0	1
NaN	1	53	1	4	0.8121	1	0	0.9029	0	1
NaN	1	54	2	11	0.8116	0	0	0	0	1
NaN	1	55	1	3	0.8117	1	0	0.7141	0	1
NaN	1	56	1	8	0.8066	1	0	0.7287	0	1
NaN	1	57	1	5	0.8101	1	0	0.7224	0	1
NaN	1	58	1	8	0.8097	1	0	0.8	0	1
NaN	1	59	1	9	0.8099	1	0	0.9256	0	1
NaN	1	60	1	4	0.8102	1	0	0.9173	0	1
NaN	1	61	1	9	0.809	1	0	0.9749	0	1
NaN	1	62	1	6	0.8035	1	0	0.8499	0	1
NaN	1	63	1	10	0.8075	1	0	0.8265	0	1
NaN	1	64	1	3	0.807	1	0	0.8331	0	1
NaN	1	65	1	10	0.8072	1	0	0.8618	0	1
NaN	1	66	1	4	0.802	1	0	0.8724	0	1
NaN	1	67	2	11	0.8023	0	0	0	0	1
NaN	1	68	1	2	0.8014	1	0	0.7097	0	1
NaN	1	69	1	9	0.8065	1	0	0.8373	0	1
NaN	1	70	1	5	0.8052	1	0	0.8319	0	1
NaN	1	71	2	11	0.805	1	0	0.7276	0	0
NaN	1	72	1	3	0.8043	1	0	0.7062	0	1
NaN	1	73	1	7	0.8034	1	0	0.7259	0	1
NaN	1	74	1	4	0.8039	1	0	0.8415	0	1
NaN	1	75	1	2	0.836	1	0	0.85	0	1
NaN	1	76	1	7	0.7972	1	0	0.819	0	1
NaN	1	77	1	6	0.8012	1	0	0.7317	0	1
NaN	1	78	1	2	0.8017	1	0	0.7743	0	1
NaN	1	79	1	3	0.7965	1	0	0.7929	0	1
NaN	1	80	1	4	0.8004	1	0	0.8185	0	1
NaN	1	81	1	1	0.7997	1	0	0.9422	0	1
NaN	1	82	1	4	0.7947	1	0	0.8558	0	1
NaN	1	83	1	9	0.7988	1	0	0.9264	0	1
NaN	1	84	1	8	0.7989	1	0	0.8171	0	1
NaN	1	85	1	7	0.7991	1	0	0.8187	0	1
NaN	1	86	1	2	0.7985	1	0	0.8493	0	1
NaN	1	87	1	9	0.8138	1	0	0.8079	0	1
NaN	1	88	1	10	0.8147	1	0	0.9576	0	1
NaN	1	89	1	2	0.8141	1	0	0.9102	0	1
NaN	1	90	1	7	0.8127	1	0	0.8319	0	1
NaN	1	91	2	11	0.8132	0	0	0	0	1
NaN	1	92	1	5	0.8084	1	0	0.6181	0	1
NaN	1	93	1	3	0.8126	1	0	0.7578	0	1
NaN	1	94	1	1	0.8074	1	0	0.7723	0	1
NaN	1	95	1	10	0.8113	1	0	0.7529	0	1
NaN	1	96	1	9	0.8112	0	0	0	0	0
