onset	duration	trial_num	target_nontarget	image_id	transition_duration	resp_1st	resp_2nd	rt_1st	rt_2nd	acc
3.2076799034694	1.2001	1	2	121	0.4995	2	0	1.1845	0	1
NaN	1.2001	2	2	92	0.5098	2	0	0.7573	0	1
NaN	1.2001	3	2	155	0.5053	2	0	0.5782	0	1
NaN	1.2	4	2	124	0.5041	2	0	0.7322	0	1
NaN	1.2	5	1	66	0.5036	1	0	0.7088	0	1
NaN	1.2	6	2	43	0.5042	2	0	0.8043	0	1
NaN	1.2	7	2	142	0.5039	2	0	1.0591	0	1
NaN	1.2	8	2	140	0.5031	2	0	0.8021	0	1
NaN	1.2	9	2	164	0.5115	2	0	0.9085	0	1
NaN	1.2	10	2	71	0.5112	2	0	0.5969	0	1
NaN	1.2	11	2	175	0.5105	2	0	0.5638	0	1
NaN	1.2	12	2	146	0.5101	2	0	0.739	0	1
NaN	1.2	13	1	144	0.509	1	0	0.8331	0	1
NaN	1.2	14	2	85	0.5099	2	0	0.6876	0	1
NaN	1.2	15	2	119	0.5095	2	0	0.6692	0	1
NaN	1.2	16	2	53	0.5076	2	0	0.7737	0	1
NaN	1.2	17	1	138	0.5089	1	0	0.8492	0	1
NaN	1.2	18	2	44	0.5084	2	0	0.7378	0	1
NaN	1.2	19	2	98	0.5075	2	0	0.7493	0	1
NaN	1.2	20	2	37	0.5077	2	0	0.7878	0	1
NaN	1.2	21	2	26	0.5064	2	0	0.7453	0	1
NaN	1.2	22	2	127	0.5083	2	0	0.5737	0	1
NaN	1.2	23	2	47	0.5068	2	0	0.4764	0	1
NaN	1.2	24	1	96	0.5075	1	0	0.9348	0	1
NaN	1.2	25	2	107	0.507	2	0	0.6898	0	1
NaN	1.2	26	2	166	0.5068	2	0	0.7984	0	1
NaN	1.2	27	1	18	0.5062	1	0	0.8578	0	1
NaN	1.2	28	2	86	0.5056	2	0	1.0642	0	1
NaN	1.2	29	2	88	0.5054	2	0	0.7789	0	1
NaN	1.2	30	2	34	0.505	2	0	0.6757	0	1
NaN	1.2	31	2	2	0.5046	2	0	0.561	0	1
NaN	1.2	32	2	135	0.5041	2	0	0.5785	0	1
NaN	1.2	33	2	1	0.5037	2	0	0.8964	0	1
NaN	1.2	34	2	87	0.5034	2	0	0.7208	0	1
NaN	1.2	35	2	94	0.5031	2	0	0.7323	0	1
NaN	1.2	36	2	80	0.5024	2	0	0.5548	0	1
NaN	1.2	37	2	41	0.5021	2	0	0.5579	0	1
NaN	1.2	38	2	77	0.5109	2	0	0.5571	0	1
NaN	1.2	39	2	122	0.5109	2	0	0.7812	0	1
NaN	1.2	40	2	133	0.5122	2	0	0.7311	0	1
NaN	1.2	41	2	65	0.5105	2	0	0.7159	0	1
NaN	1.2	42	1	6	0.5114	2	1	0.7715	1.0726	0
NaN	1.2	43	2	177	0.5094	2	0	1.0943	0	1
NaN	1.2	44	2	61	0.5084	2	0	0.9028	0	1
NaN	1.2	45	1	78	0.5086	1	0	0.7135	0	1
NaN	1.2	46	2	134	0.5077	1	0	1.0165	0	0
NaN	1.2	47	2	59	0.5072	2	0	2.0545	0.8545	1
NaN	1.2	48	2	145	0.5057	2	0	0.5438	0	1
NaN	1.2	49	2	82	0.5058	2	0	0.5304	0	1
NaN	1.2	50	2	69	0.5052	2	0	0.7379	0	1
NaN	1.2	51	2	4	0.5055	2	0	0.7536	0	1
NaN	1.2	52	2	109	0.5054	2	0	0.7611	0	1
NaN	1.2	53	2	179	0.5039	2	0	0.7181	0	1
NaN	1.2	54	2	129	0.5047	2	0	0.7582	0	1
NaN	1.2	55	2	125	0.5044	2	0	0.6808	0	1
NaN	1.2	56	2	172	0.5042	2	0	0.6214	0	1
NaN	1.2	57	2	49	0.504	2	0	0.6391	0	1
NaN	1.2	58	2	14	0.5111	2	0	0.5626	0	1
NaN	1.2	59	2	173	0.5028	2	0	0.834	0	1
NaN	1.2	60	2	8	0.5029	2	0	0.7026	0	1
NaN	1.2	61	2	123	0.5123	2	0	0.9166	0	1
NaN	1.2	62	1	180	0.5104	1	0	0.89	0	1
NaN	1.2	63	2	95	0.5104	2	0	0.7734	0	1
NaN	1.2	64	2	9	0.5094	2	0	0.8387	0	1
NaN	1.2	65	2	79	0.5105	2	0	0.6673	0	1
NaN	1.2	66	2	131	0.5098	2	0	0.6198	0	1
NaN	1.2	67	2	27	0.5091	2	0	0.7005	0	1
NaN	1.2	68	2	161	0.5102	2	0	0.8237	0	1
NaN	1.2	69	2	143	0.5099	2	0	0.8372	0	1
NaN	1.2	70	1	108	0.5085	1	0	0.8191	0	1
NaN	1.2	71	2	28	0.5076	2	0	0.6046	0	1
NaN	1.2	72	2	112	0.5073	2	0	0.644	0	1
NaN	1.2	73	2	100	0.5068	2	0	0.6787	0	1
NaN	1.2	74	2	115	0.5067	2	0	0.6374	0	1
NaN	1.2	75	2	20	0.5096	2	0	0.7561	0	1
NaN	1.2	76	2	128	0.5061	2	0	0.5773	0	1
NaN	1.2	77	2	97	0.5058	2	0	0.5089	0	1
NaN	1.2	78	2	149	0.5055	2	0	0.9114	0	1
NaN	1.2	79	2	178	0.5054	2	0	0.6551	0	1
NaN	1.2	80	2	5	0.5051	2	0	0.5904	0	1
NaN	1.2	81	2	113	0.5052	2	0	0.6486	0	1
NaN	1.2	82	2	170	0.5054	2	0	0.6011	0	1
NaN	1.2	83	2	39	0.5122	2	0	0.7359	0	1
NaN	1.2	84	2	76	0.5037	2	0	0.7181	0	1
NaN	1.2	85	1	168	0.5042	2	0	0.8918	0	0
NaN	1.2	86	1	54	0.503	1	0	0.8813	0	1
NaN	1.2	87	2	46	0.5038	2	0	0.7237	0	1
NaN	1.2	88	2	68	0.5033	2	0	0.6145	0	1
NaN	1.2	89	2	130	0.5029	2	0	0.5781	0	1
NaN	1.2	90	1	72	0.5039	1	0	0.8978	0	1
NaN	1.2	91	2	11	0.5108	2	0	0.7821	0	1
NaN	1.2	92	1	36	0.5105	1	0	0.6874	0	1
NaN	1.2	93	2	56	0.51	2	0	0.612	0	1
NaN	1.2	94	1	84	0.5099	1	0	0.7239	0	1
NaN	1.2	95	1	48	0.5093	1	0	0.7897	0	1
NaN	1.2	96	2	74	0.5099	2	0	0.8202	0	1
NaN	1.2	97	2	63	0.508	2	0	0.9357	0	1
NaN	1.2	98	2	62	0.5095	2	0	0.7205	0	1
NaN	1.2	99	1	30	0.5076	1	0	0.9515	0	1
NaN	1.2	100	2	169	0.5079	2	0	0.8013	0	1
NaN	1.2	101	2	116	0.5083	2	0	0.6396	0	1
NaN	1.2	102	2	19	0.5073	2	0	0.6771	0	1
NaN	1.2	103	2	51	0.5073	2	0	0.6833	0	1
NaN	1.2	104	1	162	0.507	2	1	0.6976	1.1016	0
NaN	1.2	105	2	136	0.5061	2	0	0.7827	0	1
NaN	1.2	106	2	176	0.5071	2	0	0.6892	0	1
NaN	1.2	107	2	40	0.506	2	0	0.5521	0	1
NaN	1.2	108	1	126	0.5046	2	1	0.826	1.053	0
NaN	1.2	109	2	111	0.5045	2	0	0.9768	0	1
NaN	1.2	110	2	58	0.5032	2	0	0.9392	0	1
NaN	1.2	111	2	163	0.504	2	0	0.6758	0	1
NaN	1.2	112	2	21	0.5038	2	0	0.8646	0	1
NaN	1.2	113	2	3	0.5113	2	0	0.7083	0	1
NaN	1.2	114	2	91	0.5107	2	0	0.8765	0	1
NaN	1.2	115	2	55	0.5103	2	0	0.8662	0	1
NaN	1.2	116	2	171	0.5105	2	0	0.5728	0	1
NaN	1.2	117	1	174	0.5106	1	0	0.7493	0	1
NaN	1.2	118	2	15	0.5105	2	0	0.9329	0	1
NaN	1.2	119	2	103	0.51	2	0	0.7963	0	1
NaN	1.2	120	2	52	0.5098	2	0	0.6273	0	1
NaN	1.2	121	2	57	0.5093	2	0	0.7323	0	1
NaN	1.2	122	2	32	0.5091	2	0	0.6326	0	1
NaN	1.2	123	2	110	0.5087	2	0	0.6499	0	1
NaN	1.2	124	1	102	0.5082	1	0	1.1007	0	1
NaN	1.2	125	2	33	0.5078	2	0	0.7173	0	1
NaN	1.2	126	2	165	0.5075	2	0	0.9779	0	1
NaN	1.2	127	1	156	0.5069	1	0	0.7993	0	1
NaN	1.2	128	1	90	0.5065	2	1	0.7021	1.0061	0
NaN	1.2	129	2	158	0.5067	2	0	0.7534	0	1
NaN	1.2	130	2	152	0.5063	2	0	0.866	0	1
NaN	1.2	131	2	154	0.5054	2	0	0.8066	0	1
NaN	1.2	132	2	29	0.507	2	0	0.8193	0	1
NaN	1.2	133	2	99	0.5063	2	0	0.7237	0	1
NaN	1.2	134	2	101	0.5059	2	0	0.7111	0	1
NaN	1.2	135	2	13	0.5057	2	0	0.692	0	1
NaN	1.2	136	2	73	0.5053	2	0	0.6723	0	1
NaN	1.2	137	2	70	0.5045	2	0	0.5962	0	1
NaN	1.2	138	2	23	0.5041	2	0	0.5704	0	1
NaN	1.2	139	2	17	0.5048	2	0	0.5862	0	1
NaN	1.2	140	1	42	0.5033	2	1	0.662	0.9129	0
NaN	1.2	141	2	159	0.504	2	0	0.6793	0	1
NaN	1.2	142	2	45	0.5028	2	0	0.608	0	1
