onset	duration	trial_num	target_nontarget	image_id	transition_duration	resp_1st	resp_2nd	rt_1st	rt_2nd	acc
3.20752948386871	1.2001	1	1	38	0.5039	1	0	0.8865	0	1
NaN	1.2001	2	1	124	0.511	1	0	0.8957	0	1
NaN	1.2001	3	1	67	0.5092	2	0	1.3712	0	0
NaN	1.2	4	1	146	0.5062	1	0	1.0281	0	1
NaN	1.2	5	1	155	0.5068	1	0	0.9488	0	1
NaN	1.2	6	1	3	0.504	1	0	0.7474	0	1
NaN	1.2	7	1	19	0.5067	1	0	0.7646	0	1
NaN	1.2	8	1	89	0.5049	1	0	0.7877	0	1
NaN	1.2	9	1	92	0.5047	1	0	0.9357	0	1
NaN	1.2	10	1	157	0.5117	1	0	0.801	0	1
NaN	1.2	11	2	108	0.511	2	0	0.8113	0	1
NaN	1.2	12	1	106	0.5107	1	0	0.6611	0	1
NaN	1.2	13	1	35	0.5095	1	0	0.6601	0	1
NaN	1.2	14	1	111	0.5093	1	0	0.711	0	1
NaN	1.2	15	1	28	0.5088	1	0	0.9844	0	1
NaN	1.2	16	1	160	0.5085	1	0	0.6901	0	1
NaN	1.2	17	1	10	0.5087	1	0	0.6497	0	1
NaN	1.2	18	1	20	0.5082	1	0	0.642	0	1
NaN	1.2	19	1	44	0.5076	1	0	0.6306	0	1
NaN	1.2	20	1	75	0.5069	1	0	0.6079	0	1
NaN	1.2	21	1	127	0.5066	1	0	0.6102	0	1
NaN	1.2	22	1	7	0.5063	1	0	0.632	0	1
NaN	1.2	23	1	4	0.5057	1	0	0.7654	0	1
NaN	1.2	24	1	39	0.5052	1	0	0.7499	0	1
NaN	1.2	25	1	8	0.5048	1	0	0.6828	0	1
NaN	1.2	26	1	131	0.5067	1	0	0.7193	0	1
NaN	1.2	27	2	138	0.506	2	0	1.1021	0	1
NaN	1.2	28	1	95	0.5052	1	0	0.7699	0	1
NaN	1.2	29	2	120	0.5049	2	0	1.0628	0	1
NaN	1.2	30	1	2	0.5046	1	0	0.8409	0	1
NaN	1.2	31	1	116	0.504	1	0	0.6933	0	1
NaN	1.2	32	1	49	0.5035	1	0	0.6408	0	1
NaN	1.2	33	1	73	0.5029	1	0	0.9864	0	1
NaN	1.2	34	1	109	0.5113	1	0	0.9436	0	1
NaN	1.2	35	1	105	0.5107	1	0	0.8071	0	1
NaN	1.2	36	2	42	0.5105	2	0	0.8013	0	1
NaN	1.2	37	1	165	0.5192	1	0	0.7576	0	1
NaN	1.2	38	1	71	0.5084	1	0	0.7295	0	1
NaN	1.2	39	1	125	0.5081	1	0	0.8212	0	1
NaN	1.2	40	1	101	0.5089	1	0	0.889	0	1
NaN	1.2	41	2	72	0.5077	2	0	1.0883	0	1
NaN	1.2	42	1	104	0.5083	1	0	1.0035	0	1
NaN	1.2	43	1	69	0.5069	1	0	0.8154	0	1
NaN	1.2	44	1	21	0.5075	1	0	1.1347	0	1
NaN	1.2	45	1	26	0.5074	1	0	0.7413	0	1
NaN	1.2	46	2	126	0.5062	2	0	0.9199	0	1
NaN	1.2	47	2	162	0.5068	2	0	0.7205	0	1
