onset	duration	trial_num	target_nontarget	image_id	transition_duration	resp_1st	resp_2nd	rt_1st	rt_2nd	acc
3.00582087901421	1.0001	1	1	3	0.8133	1	0	0.7958	0	1
NaN	1.0001	2	1	1	0.8077	1	0	0.9167	0	1
NaN	1	3	1	7	0.8558	1	0	0.727	0	1
NaN	1	4	1	8	0.8011	1	0	0.7251	0	1
NaN	1	5	1	1	0.8043	1	0	0.7973	0	1
NaN	1.0001	6	2	11	0.8016	0	0	0	0	1
NaN	1	7	1	8	0.7991	1	0	0.4501	0	1
NaN	1	8	1	3	0.8142	1	0	0.6318	0	1
NaN	1	9	1	2	0.8137	1	0	0.6784	0	1
NaN	1	10	1	6	0.8135	1	0	0.794	0	1
NaN	1	11	2	11	0.8089	0	0	0	0	1
NaN	1	12	1	10	0.8118	1	0	0.6802	0	1
NaN	1	13	1	3	0.8118	1	0	0.7557	0	1
NaN	1	14	1	4	0.8111	1	0	0.8414	0	1
NaN	1	15	1	2	0.8115	1	0	1.0996	0	1
NaN	1	16	1	9	0.8061	1	0	0.8616	0	1
NaN	1	17	1	6	0.8093	1	0	0.7627	0	1
NaN	1	18	1	5	0.8055	1	0	0.8944	0	1
NaN	1	19	1	9	0.809	1	0	0.843	0	1
NaN	1	20	2	11	0.8085	0	0	0	0	1
NaN	1	21	1	8	0.8036	1	0	0.7542	0	1
NaN	1	22	1	10	0.8078	1	0	0.6928	0	1
NaN	1	23	1	8	0.8069	1	0	0.6955	0	1
NaN	1	24	1	4	0.8026	1	0	0.857	0	1
NaN	1	25	1	7	0.8066	1	0	0.7607	0	1
NaN	1	26	2	11	0.8061	0	0	0	0	1
NaN	1	27	1	8	0.8057	1	0	0.5388	0	1
NaN	1	28	1	6	0.8049	1	0	0.6044	0	1
NaN	1	29	1	7	0.8002	1	0	0.7511	0	1
NaN	1	30	1	10	0.8044	1	0	0.7027	0	1
NaN	1	31	1	2	0.8035	1	0	0.7492	0	1
NaN	1	32	1	5	0.8036	1	0	0.7209	0	1
NaN	1	33	1	1	0.8036	1	0	0.6964	0	1
